"rt","m.z","p.value","mode"
2.228,434.30531,0.206072595550958,"positive"
0.343,434.31026,0.681361682682855,"positive"
0.577,434.31718,0.177890359632584,"positive"
0.475,434.32195,0.0966488863912963,"positive"
0.338,434.33469,0.470789442037109,"positive"
1.049,434.75938,0.758739897026076,"positive"
1.52,434.77942,0.948103426116894,"positive"
2.054,434.78003,0.633355122685402,"positive"
0.445,434.80522,0.234678268554916,"positive"
0.654,434.81639,0.300573032409436,"positive"
4.151,435.07071,0.388449675118505,"positive"
1.634,435.07605,0.897597285273525,"positive"
0.396,435.10909,0.934430433374278,"positive"
0.356,435.17508,0.149599320063976,"positive"
2.988,435.1796,0.40618097548787,"positive"
2.502,435.25007,0.3479919215049,"positive"
0.43,435.27404,0.472102921110756,"positive"
0.529,435.29307,0.298161780520976,"positive"
2.372,435.29605,0.460196435987898,"positive"
0.41,435.34671,0.422997389704363,"positive"
0.366,435.36851,0.752960547626523,"positive"
0.342,435.42067,0.289202543407621,"positive"
0.519,435.79571,0.264376428763836,"positive"
0.984,435.8322,0.296864154623288,"positive"
0.454,436.2535,0.461872702178692,"positive"
0.349,436.25421,0.391458632195506,"positive"
2.563,436.27864,0.616715790777982,"positive"
0.548,436.30018,0.13001628865421,"positive"
1.544,436.30382,0.195571574691966,"positive"
1.252,436.34242,0.652890551288309,"positive"
0.458,436.38248,0.720548161684034,"positive"
0.45,436.39861,0.545644030036354,"positive"
0.365,436.39952,0.421203057592467,"positive"
1.064,436.77521,0.392801636708945,"positive"
1.131,436.94898,0.0917666064012548,"positive"
0.511,437.0407,0.98218123669531,"positive"
0.523,437.07941,0.728829782211988,"positive"
0.348,437.11085,0.404694262025058,"positive"
1.732,437.14836,0.422582729362956,"positive"
0.364,437.16475,0.851374928238122,"positive"
0.541,437.17822,0.177601803773698,"positive"
0.386,437.19265,0.524792745000461,"positive"
3.204,437.20567,0.0126117740417585,"positive"
0.722,437.23417,0.129891546911286,"positive"
1.232,437.24623,0.0316815203004799,"positive"
0.878,437.26761,0.0640989247048468,"positive"
1.561,437.31332,0.462668583661971,"positive"
3.22,437.31396,0.733121220423882,"positive"
0.355,437.32424,0.435668097648402,"positive"
1.241,437.34387,0.93732363139172,"positive"
2.105,437.34905,0.133960143064096,"positive"
1.454,437.34966,0.347892462517962,"positive"
1.844,437.35067,0.742785359703919,"positive"
1.557,437.35176,0.286071159376944,"positive"
0.361,437.36227,0.428461041011947,"positive"
0.431,437.37345,0.555740089086844,"positive"
0.365,437.39935,0.0642632652740215,"positive"
0.345,437.43475,0.301806923663213,"positive"
0.514,437.60096,0.985749504577039,"positive"
0.878,437.60178,0.0728098773770472,"positive"
0.771,437.92966,0.40630898885198,"positive"
0.879,437.93646,0.0784122165380082,"positive"
0.526,438.07345,0.602747711133565,"positive"
2.295,438.27378,0.151163556611538,"positive"
2.387,438.29805,0.591818310331536,"positive"
1.524,438.3216,0.229065048949788,"positive"
0.375,438.37843,0.411433227880521,"positive"
3.012,438.37854,0.103394612214364,"positive"
1.074,438.37858,0.270350102249089,"positive"
2.379,438.37888,0.354630751929928,"positive"
2.237,438.37895,0.938254461150599,"positive"
3.314,438.37897,0.576090377220719,"positive"
2.093,438.37903,0.80106022525454,"positive"
0.525,438.50354,0.216873400288553,"positive"
0.771,438.90642,0.408808430182576,"positive"
1.716,439.146,0.423006904482791,"positive"
0.686,439.16375,0.423554718746587,"positive"
0.871,439.16413,0.422831121843197,"positive"
1.019,439.19381,0.0975877841073842,"positive"
0.332,439.20255,0.0589774998504075,"positive"
3.251,439.21073,0.277745722170347,"positive"
0.711,439.25854,0.41648720509239,"positive"
0.339,439.26928,0.304557935066157,"positive"
0.376,439.30245,0.332969719423727,"positive"
0.488,439.31399,0.0621024569998182,"positive"
0.347,439.32187,0.92136872616271,"positive"
0.422,439.34175,0.961993715223505,"positive"
0.553,439.35382,0.102688407495926,"positive"
4.207,440.05358,0.423410932459095,"positive"
0.395,440.2114,0.936592465611014,"positive"
0.696,440.24269,0.422820516820099,"positive"
0.398,440.26738,0.294945259721889,"positive"
2.227,440.27629,0.699876909885196,"positive"
2.336,440.27738,0.985073131130337,"positive"
1.099,440.31594,0.310848888844391,"positive"
1.636,440.33648,0.394398078878214,"positive"
1.84,440.33746,0.258460760138457,"positive"
0.394,440.35776,0.0813296501392536,"positive"
0.523,440.41001,0.24037074768766,"positive"
0.526,440.54659,0.282471275007566,"positive"
0.526,440.78913,0.238124123054147,"positive"
1.09,440.79772,0.0586098959734347,"positive"
0.526,440.98683,0.232618659067902,"positive"
0.526,441.0925,0.268295530681507,"positive"
0.677,441.16111,0.423058426169563,"positive"
0.862,441.16167,0.42253437655344,"positive"
3.204,441.18756,0.239003353330079,"positive"
0.347,441.18836,0.254635550783906,"positive"
0.394,441.20808,0.927724073312748,"positive"
0.776,441.2169,0.419533450918071,"positive"
0.351,441.23783,0.332686810240248,"positive"
0.941,441.23814,0.423969934828042,"positive"
2.443,441.24058,0.418941113919091,"positive"
0.433,441.26257,0.96262649026928,"positive"
0.766,441.27456,0.42265433845505,"positive"
1.487,441.27858,0.488654385463978,"positive"
1.257,441.28148,0.424061235645112,"positive"
4.066,441.29715,0.749246604875875,"positive"
2.002,441.31414,0.0255082713891936,"positive"
0.349,441.32095,0.669128253228791,"positive"
0.469,441.3296,0.869003671157757,"positive"
2.257,441.33174,0.383266028646719,"positive"
2.332,441.33221,0.0913728677008132,"positive"
0.526,441.52045,0.175882232109728,"positive"
0.772,441.62895,0.421619496858326,"positive"
0.876,441.78696,0.36554731388908,"positive"
0.812,441.78728,0.767672816796983,"positive"
1.757,441.78758,0.399460692330117,"positive"
0.97,441.78778,0.478733733292197,"positive"
0.97,441.84693,0.0886033127120031,"positive"
0.815,441.85198,0.257427820504216,"positive"
0.772,441.95823,0.418676632778298,"positive"
0.353,442.13883,0.453398497522632,"positive"
0.438,442.16057,0.833490122153209,"positive"
0.653,442.1639,0.58122120982195,"positive"
0.524,442.18992,0.313971756370499,"positive"
0.564,442.25498,0.32527005919649,"positive"
0.346,442.25901,0.864053675062521,"positive"
0.528,442.27189,0.23837323655407,"positive"
0.771,442.27771,0.422095780720572,"positive"
0.35,442.28012,0.244985168247075,"positive"
0.453,442.30105,0.297204092018429,"positive"
0.402,442.33721,0.419708784043072,"positive"
1.799,442.35237,0.296322733948602,"positive"
0.668,442.3876,0.86395569339246,"positive"
0.34,442.38811,0.398328799295371,"positive"
0.525,442.43059,0.0673406959669826,"positive"
0.533,442.95294,0.703989690659097,"positive"
0.404,442.98211,0.735153137406744,"positive"
0.426,443.18173,0.114263279713658,"positive"
0.722,443.1958,0.409524702618538,"positive"
0.644,443.197,0.431938330566451,"positive"
0.45,443.20403,0.041420745622788,"positive"
3.251,443.20426,0.524014606250414,"positive"
0.361,443.20561,0.750880240651664,"positive"
4.063,443.22512,0.702299684390887,"positive"
0.62,443.23242,0.416153256569713,"positive"
0.343,443.26339,0.203682091156548,"positive"
1.224,443.27205,0.883995071285052,"positive"
1.051,443.27224,0.927586534562575,"positive"
1.607,443.2742,0.292991959867907,"positive"
0.35,443.30189,0.593242952540143,"positive"
0.491,443.30505,0.95549820250725,"positive"
4.074,443.33355,0.372279810357214,"positive"
1.032,443.33405,0.905288138885882,"positive"
0.771,443.34062,0.345734597029375,"positive"
0.378,443.35191,0.371431147496072,"positive"
0.584,444.13106,0.452529250477316,"positive"
0.732,444.24261,0.842611115357416,"positive"
0.352,444.26103,0.165494723894398,"positive"
2.264,444.26965,0.270095116616814,"positive"
0.478,444.31637,0.385286419980334,"positive"
0.771,444.32875,0.183323548112467,"positive"
0.378,444.33195,0.172266801214588,"positive"
1.786,444.36805,0.895839351366672,"positive"
0.913,444.36882,0.703673977000704,"positive"
0.36,444.3785,0.933424417908214,"positive"
0.662,444.40469,0.636260711941871,"positive"
0.531,444.94904,0.595110453453773,"positive"
0.515,445.08482,0.456365313813578,"positive"
0.691,445.10598,0.531245830852193,"positive"
0.341,445.11949,0.974939804482426,"positive"
0.522,445.14942,0.439308639880629,"positive"
1.481,445.16015,0.401575236601901,"positive"
0.36,445.2056,0.509812641846472,"positive"
0.727,445.21144,0.465911255681523,"positive"
0.343,445.27905,0.198599917807326,"positive"
1.071,445.28769,0.225898818493354,"positive"
1.809,445.29028,0.416159999715057,"positive"
0.47,445.29267,0.40176799611704,"positive"
0.35,445.36815,0.197417182087205,"positive"
1.983,445.63538,0.412462190532269,"positive"
1.777,445.63541,0.422440029620524,"positive"
2.057,445.63612,0.236777441711643,"positive"
2.235,445.63644,0.164177629809545,"positive"
1.906,445.63648,0.589065817896123,"positive"
1.776,445.97018,0.422468554154537,"positive"
1.979,445.97024,0.387652211184735,"positive"
2.056,445.9705,0.526461090222752,"positive"
1.898,445.97112,0.490167714962135,"positive"
3.407,446.13407,0.232791780546097,"positive"
3.223,446.13471,0.972347940163151,"positive"
0.411,446.21745,0.339558238357889,"positive"
0.35,446.21857,0.687852356989711,"positive"
0.69,446.2383,0.0297477229618271,"positive"
0.387,446.25355,0.414288531674728,"positive"
0.829,446.25464,0.224128773823451,"positive"
2.823,446.25908,0.173088977323442,"positive"
0.533,446.29531,0.136358875172663,"positive"
0.62,446.29563,0.266652858214617,"positive"
1.815,446.30437,0.435152338471919,"positive"
1.978,446.30469,0.154672085724371,"positive"
2.056,446.30516,0.021417600774415,"positive"
0.731,446.34743,0.949914695173206,"positive"
0.511,446.34784,0.200147097032255,"positive"
0.87,446.36491,0.668909072716152,"positive"
0.514,446.37365,0.312407543265417,"positive"
0.346,446.39848,0.235877621761375,"positive"
0.531,447.10019,0.491532453429911,"positive"
1.174,447.12131,0.436153237053076,"positive"
3.406,447.13365,0.262101588735473,"positive"
3.227,447.1381,0.0237497420670919,"positive"
1.473,447.25139,0.353380702407192,"positive"
0.532,447.27148,0.428256505301409,"positive"
0.406,447.34656,0.440682889582126,"positive"
0.526,447.34701,0.421785168825404,"positive"
0.342,447.38284,0.906539578356917,"positive"
0.582,447.99909,0.479695705184352,"positive"
3.399,448.07864,0.174015995621998,"positive"
0.349,448.21829,0.621408832288286,"positive"
0.457,448.23218,0.719924161818114,"positive"
0.344,448.28978,0.337113551703597,"positive"
1.734,448.30571,0.4228591980467,"positive"
3.123,448.30621,0.0939680909995533,"positive"
0.466,448.33686,0.566120874213609,"positive"
1.298,448.34121,0.269204946967171,"positive"
2.743,448.80079,0.370032885075124,"positive"
3.401,449.07459,0.0940911230377886,"positive"
0.536,449.09813,0.503139007071625,"positive"
0.675,449.17792,0.156098485654023,"positive"
0.445,449.2134,0.637758326228673,"positive"
0.438,449.25414,0.134952584453079,"positive"
0.371,449.2919,0.166092364082581,"positive"
2.692,449.30311,0.0161051711570331,"positive"
0.472,449.30877,0.217411409214894,"positive"
0.491,449.32648,0.42258139809721,"positive"
0.414,449.36244,0.0211349838656169,"positive"
0.357,449.36276,0.381444028055811,"positive"
0.347,449.4354,0.365287039842913,"positive"
0.39,449.73255,0.395099537459048,"positive"
0.443,450.03906,0.898739203778671,"positive"
0.546,450.03947,0.554332175046982,"positive"
0.438,450.1766,0.43619902564444,"positive"
0.353,450.20415,0.941048487397064,"positive"
0.541,450.2697,0.34241041398226,"positive"
0.348,450.29898,0.73868809394288,"positive"
2.253,450.29901,0.567379642160746,"positive"
1.615,450.31683,0.0401658519207986,"positive"
2.151,450.32042,0.23704404034055,"positive"
2.095,450.32059,0.298996768994686,"positive"
1.298,450.35733,0.844245119722093,"positive"
0.362,450.37897,0.765547768172357,"positive"
0.419,450.43015,0.463748725102882,"positive"
0.543,450.43022,0.303616814050994,"positive"
0.382,450.77095,0.333328854190326,"positive"
0.539,451.17072,0.271252226217945,"positive"
2.821,451.21571,0.207743851088062,"positive"
0.606,451.30686,0.165819311264412,"positive"
0.473,451.31365,0.245638268467425,"positive"
1.46,451.32006,0.130764458893294,"positive"
0.472,451.37413,0.64954202634358,"positive"
0.358,451.37855,0.547453296651855,"positive"
0.409,451.37858,0.551874421792597,"positive"
0.751,451.62395,0.200316803882898,"positive"
0.906,451.6247,0.700137798342175,"positive"
0.669,451.83045,0.423353677623499,"positive"
0.918,451.95842,0.265784106165342,"positive"
0.771,451.9587,0.430129365154785,"positive"
4.402,452.19076,0.42213150094579,"positive"
0.847,452.19273,0.422880963014697,"positive"
0.353,452.20177,0.970248536648533,"positive"
3.406,452.21695,0.860733585241632,"positive"
3.538,452.21757,0.369591358451833,"positive"
2.585,452.27692,0.163669610440497,"positive"
2.462,452.27781,0.175319958824511,"positive"
2.78,452.27781,0.0538996808090986,"positive"
0.911,452.29261,0.276330312501502,"positive"
0.755,452.29477,0.331177332769854,"positive"
0.704,452.35873,0.476150788882756,"positive"
1.31,452.37369,0.459660847555415,"positive"
2.159,452.3934,0.871378039999392,"positive"
0.374,452.39411,0.419875644608729,"positive"
2.917,452.39424,0.559585017356722,"positive"
3.302,452.39478,0.42053958406893,"positive"
0.463,452.39478,0.263733784814474,"positive"
4.041,452.39507,0.263547101955427,"positive"
0.513,452.5198,0.368780158285908,"positive"
0.392,453.11122,0.413340614424381,"positive"
2.636,453.14276,0.416183567612866,"positive"
0.388,453.1677,0.449754616010717,"positive"
0.534,453.18184,0.435185795342991,"positive"
0.825,453.19515,0.590872110686279,"positive"
0.731,453.20918,0.151488268456943,"positive"
1.028,453.20921,0.000223072293798456,"positive"
4.102,453.22369,0.420782095647261,"positive"
0.362,453.23721,0.508209703210281,"positive"
5.642,453.24521,0.574381423635531,"positive"
0.437,453.28387,0.383443883969039,"positive"
1.266,453.34267,0.275115195945757,"positive"
0.355,453.35672,0.981591322733534,"positive"
0.544,453.36858,0.174238855282043,"positive"
1.064,453.73737,0.890231901771207,"positive"
0.956,454.06414,0.742245921300081,"positive"
3.406,454.16063,0.222600929616729,"positive"
0.5,454.16259,0.847766979412863,"positive"
0.352,454.1871,0.101315284490923,"positive"
3.35,454.20693,0.502295786326336,"positive"
0.343,454.22148,0.168859622894152,"positive"
2.936,454.22326,0.349975321588766,"positive"
2.443,454.29258,0.35051009508435,"positive"
2.564,454.29271,0.29440216665964,"positive"
1.004,454.29579,0.589586874299398,"positive"
0.347,454.30071,0.434064361862495,"positive"
2.308,454.32806,0.759942444199509,"positive"
0.39,454.37356,0.277407196617425,"positive"
0.996,454.3737,0.552709742401334,"positive"
1.274,454.38916,0.429688866345185,"positive"
0.516,454.42533,0.206591750083122,"positive"
0.354,454.42585,0.265386776229584,"positive"
0.703,454.81396,0.191234206497402,"positive"
0.541,455.22526,0.377878223072146,"positive"
0.871,455.25307,0.415975478569663,"positive"
0.349,455.2536,0.415318101809524,"positive"
0.647,455.25396,0.42696373871651,"positive"
0.667,455.29076,0.42267296586044,"positive"
0.461,455.34502,0.861321491103569,"positive"
2.251,455.34739,0.270950111788901,"positive"
0.353,455.35296,0.0575047251453699,"positive"
0.632,455.36272,0.490515666846112,"positive"
0.672,455.65064,0.423472405489674,"positive"
0.388,455.7184,0.421081037401498,"positive"
0.387,455.78869,0.52838684950108,"positive"
2.392,455.79725,0.14338305162371,"positive"
0.672,455.89107,0.422732655941219,"positive"
0.672,455.95946,0.423742864257381,"positive"
4.155,456.04411,0.944666782199395,"positive"
0.971,456.06133,0.1944005550697,"positive"
0.526,456.17868,0.982537963396302,"positive"
1.619,456.19235,0.450499271066229,"positive"
1.027,456.21331,0.86790793219966,"positive"
0.348,456.23684,0.383116486834799,"positive"
0.817,456.2374,0.423961386527742,"positive"
0.942,456.26163,0.42228323231761,"positive"
0.382,456.29512,0.144361479414678,"positive"
0.429,456.31626,0.167000849677649,"positive"
1.928,456.33199,0.916302659350632,"positive"
0.344,456.33769,0.216530891073119,"positive"
0.344,456.36811,0.413080900135803,"positive"
0.461,456.36905,0.198585533242298,"positive"
1.267,456.40388,0.125135211071108,"positive"
0.485,456.40407,0.551595596180656,"positive"
0.597,456.4045,0.666311532841894,"positive"
0.672,456.74807,0.429522434787551,"positive"
0.39,456.78337,0.519287117372287,"positive"
1.232,456.79248,0.0939897788352749,"positive"
2.018,456.79256,0.141444419884629,"positive"
1.099,456.79279,0.977821889121976,"positive"
1.817,456.79281,0.491941883779349,"positive"
1.923,456.79319,0.1312242667774,"positive"
1.701,456.79363,0.419936884817623,"positive"
0.672,456.98827,0.424403156176053,"positive"
4.152,457.11423,0.264435909618637,"positive"
