"rt","m.z","p.value","mode"
1.576,410.28816,0.398425461291435,"positive"
1.939,410.28968,0.568662481435265,"positive"
1.462,410.29007,0.148189982614995,"positive"
0.381,410.34738,0.667994438160394,"positive"
0.574,410.39867,0.288914800169115,"positive"
0.528,410.47061,0.47814179874952,"positive"
0.889,410.82393,0.159107610982461,"positive"
0.343,411.17282,0.683301410623543,"positive"
0.677,411.22145,0.206910281744352,"positive"
0.59,411.22218,0.132191252234017,"positive"
0.413,411.30011,0.724921583478562,"positive"
0.487,411.33294,0.981256175375036,"positive"
0.348,411.38375,0.849370004125259,"positive"
0.997,411.72553,0.718917292958278,"positive"
0.391,412.01693,0.638455468666869,"positive"
0.39,412.06185,0.318916239748034,"positive"
0.392,412.1204,0.960705230414623,"positive"
2.888,412.20883,0.079116345205388,"positive"
0.656,412.25303,0.128672994635576,"positive"
0.532,412.25496,0.411844504798317,"positive"
3.126,412.28392,0.351864261034664,"positive"
0.374,412.28978,0.501348726256007,"positive"
1.896,412.30562,0.440377091097925,"positive"
1.559,412.30575,0.106862428997143,"positive"
0.804,412.32119,0.0278886330055057,"positive"
0.405,412.32591,0.642384637108606,"positive"
0.532,412.37879,0.630810838865001,"positive"
0.367,412.39029,0.567865521965098,"positive"
1,412.74565,0.370801701159105,"positive"
1.772,412.76724,0.236563451770643,"positive"
0.395,413.01667,0.159605689111748,"positive"
0.393,413.06359,0.56625067945998,"positive"
4.172,413.18676,0.241144611838412,"positive"
0.356,413.19543,0.830364819476261,"positive"
0.999,413.24759,0.62284221187228,"positive"
1.24,413.26456,0.502848522058542,"positive"
4.067,413.2671,0.472287587774098,"positive"
2.631,413.28205,0.1307996944024,"positive"
2.689,413.28274,0.291518652471119,"positive"
0.345,413.30752,0.164899989732581,"positive"
0.408,413.32511,0.786389350550733,"positive"
1.5,413.33697,0.705558445413128,"positive"
0.346,413.38006,0.840757575128594,"positive"
1.486,413.80058,0.208206523978054,"positive"
0.393,414.05407,0.960062627305598,"positive"
0.347,414.2267,0.736248302259338,"positive"
0.393,414.24881,0.592195678273648,"positive"
0.702,414.25093,0.105826079021323,"positive"
0.54,414.28901,0.353683286451335,"positive"
2.095,414.3001,0.384628911247658,"positive"
3.284,414.30028,0.124813977940343,"positive"
2.151,414.30031,0.883240086194643,"positive"
0.437,414.30514,0.479739307538653,"positive"
0.369,414.32143,0.499899648054263,"positive"
1.857,414.32181,0.449099889939874,"positive"
1.661,414.32244,0.436937309106897,"positive"
1.24,414.33651,0.593521857743627,"positive"
0.345,414.35702,0.54564846754996,"positive"
1.031,414.76041,0.309035526248033,"positive"
0.393,415.09856,0.483178924818774,"positive"
0.811,415.14514,0.333108448458578,"positive"
0.911,415.20146,0.562819146573913,"positive"
0.661,415.20167,0.4577414735383,"positive"
0.488,415.21113,0.457842679618414,"positive"
0.392,415.21295,0.777936807451763,"positive"
0.539,415.23282,0.304791746481625,"positive"
0.733,415.25328,0.477032216537138,"positive"
0.5,415.27337,0.496517678901164,"positive"
0.393,415.27755,0.516103862218044,"positive"
1.427,415.28017,0.0973365663542645,"positive"
0.392,415.55684,0.780234913559827,"positive"
0.587,415.76924,0.565501715013202,"positive"
0.392,415.78552,0.806617499120419,"positive"
0.392,415.85084,0.771056735331047,"positive"
0.393,416.1153,0.728635279646375,"positive"
0.642,416.18587,0.447896284724125,"positive"
4.299,416.21296,0.176950272201546,"positive"
0.539,416.22725,0.319724376076994,"positive"
0.988,416.22772,0.437980514396333,"positive"
0.476,416.24904,0.783690912301587,"positive"
2.231,416.28494,0.145958089235649,"positive"
0.343,416.29994,0.20913697384337,"positive"
1.227,416.31541,0.461781256825167,"positive"
2.466,416.31667,0.191169999206366,"positive"
1.859,416.33648,0.495996967176527,"positive"
0.575,416.37244,0.318727912568795,"positive"
0.675,416.37313,0.464562446069913,"positive"
0.854,416.37332,0.446652291425209,"positive"
0.392,416.53505,0.791082201392467,"positive"
0.393,416.58395,0.781899248578896,"positive"
2.23,416.62018,0.398810992408264,"positive"
0.392,416.64981,0.781908028646295,"positive"
0.392,416.67343,0.81760186942121,"positive"
0.392,416.77582,0.712744293179518,"positive"
0.392,416.85464,0.987873913253388,"positive"
0.391,416.87866,0.761130014293749,"positive"
0.395,416.92236,0.672683421345065,"positive"
0.394,416.93862,0.711018346337374,"positive"
4.099,416.96159,0.0304380179349906,"positive"
0.717,417.13487,0.394824420982876,"positive"
0.345,417.21215,0.811265869530887,"positive"
2.504,417.23921,0.11263339280852,"positive"
0.476,417.25244,0.992846890262777,"positive"
2.385,417.25936,0.185351488935711,"positive"
1.895,417.25936,0.013175053708263,"positive"
0.344,417.30142,0.514393469413408,"positive"
0.919,417.30738,0.200289878662241,"positive"
0.402,417.33675,0.862469909500158,"positive"
0.393,417.42203,0.763985086575042,"positive"
0.393,417.45931,0.872685172931695,"positive"
0.392,417.48884,0.672965420682877,"positive"
0.39,417.62353,0.929002855418935,"positive"
0.393,417.67534,0.644136027721994,"positive"
0.473,417.80229,0.789225814020631,"positive"
0.393,417.8617,0.761449667108185,"positive"
0.388,417.90379,0.585569323441629,"positive"
0.391,417.93561,0.803387669341536,"positive"
0.392,417.97597,0.928299003344691,"positive"
0.392,418.02306,0.908222958919848,"positive"
0.392,418.0392,0.782582805820787,"positive"
5.817,418.19348,0.359752987951416,"positive"
0.487,418.24355,0.291530805372223,"positive"
0.689,418.24608,0.759229727175002,"positive"
1,418.26443,0.112816957839752,"positive"
0.606,418.26485,0.0313691614375815,"positive"
0.342,418.31709,0.28131005668388,"positive"
3.241,419.124,0.385833669351119,"positive"
3.404,419.12427,0.13215996903528,"positive"
0.802,419.19965,0.51569469925459,"positive"
0.378,419.27915,0.712547489729397,"positive"
0.614,419.3081,0.800757634301981,"positive"
0.339,419.31515,0.0820820713283474,"positive"
0.413,419.35201,0.125962292689079,"positive"
1.168,419.77438,0.415071866971025,"positive"
1.184,419.83229,0.356738368082622,"positive"
4.163,419.98321,0.24685178628561,"positive"
0.43,420.25874,0.087602175724674,"positive"
0.483,420.28672,0.836828680310577,"positive"
2.47,420.28997,0.103612821068031,"positive"
0.485,420.30641,0.992628779629075,"positive"
0.384,420.33129,0.509666628492424,"positive"
0.376,421.11593,0.17629951142398,"positive"
0.483,421.13422,0.494585430428526,"positive"
0.475,421.20335,0.559834952317075,"positive"
0.358,421.2039,0.966557021507079,"positive"
0.452,421.22338,0.962979316869208,"positive"
4.063,421.23227,0.950905607020749,"positive"
0.842,421.25777,0.867824942001279,"positive"
0.369,421.25816,0.957617438503021,"positive"
0.996,421.25871,0.684863470573924,"positive"
0.571,421.27684,0.699766674207032,"positive"
0.571,421.34151,0.599687761129881,"positive"
0.376,421.35185,0.623678326866672,"positive"
0.462,421.36319,0.50095779759016,"positive"
0.401,421.36878,0.499196801979778,"positive"
0.69,422.09975,0.131540800547684,"positive"
0.422,422.16185,0.775207399478968,"positive"
2.542,422.19408,0.537325698533793,"positive"
2.095,422.19532,0.0843053773746188,"positive"
2.221,422.19619,0.658191585850944,"positive"
0.351,422.19995,0.358664575789555,"positive"
0.534,422.23784,0.0901520359544618,"positive"
0.343,422.29014,0.527848928654947,"positive"
1.369,422.32486,0.52009022180294,"positive"
0.625,422.32916,0.354778906744709,"positive"
0.365,422.38363,0.581769642971386,"positive"
0.548,422.39926,0.193343534883742,"positive"
0.423,422.39932,0.232560170919474,"positive"
0.483,423.13093,0.498932610721124,"positive"
2.844,423.16246,0.00239389739234303,"positive"
3.209,423.16294,0.543974066935754,"positive"
0.524,423.16957,0.635490053900568,"positive"
0.358,423.21949,0.973501349568139,"positive"
4.059,423.23631,0.610909587717427,"positive"
1.005,423.27462,0.499413298803363,"positive"
0.882,423.32113,0.3508055186944,"positive"
2.683,423.33526,0.909806532673922,"positive"
1.953,423.33548,0.345564455067506,"positive"
1.532,423.33586,0.679415901319239,"positive"
0.35,423.33594,0.529533329777188,"positive"
2.095,423.33601,0.403264352586692,"positive"
1.236,423.33607,0.948428472714623,"positive"
2.548,423.33607,0.818364990830732,"positive"
0.541,423.33608,0.946639622398879,"positive"
2.225,423.33626,0.439281035787925,"positive"
1.841,423.33648,0.315593318674033,"positive"
0.684,424.09653,0.125886621387184,"positive"
0.671,424.21746,0.247234002814551,"positive"
0.358,424.28182,0.51679414199855,"positive"
0.349,424.32974,0.389534820664977,"positive"
1.345,424.34172,0.179328466743197,"positive"
0.997,424.36283,0.512783497542665,"positive"
0.473,424.36317,0.407337582647738,"positive"
0.378,424.36345,0.51340054762021,"positive"
2.1,424.36374,0.9536101632578,"positive"
3.014,424.36397,0.824081455123002,"positive"
0.529,424.49081,0.642451061890968,"positive"
0.877,424.84013,0.00137611565277011,"positive"
0.37,424.94125,0.0711812575592323,"positive"
0.443,425.04181,0.688453539088399,"positive"
0.41,425.10937,0.551660966278304,"positive"
0.413,425.13341,0.166758217423271,"positive"
0.36,425.1486,0.544189061341378,"positive"
5.163,425.16134,0.148012106625742,"positive"
0.524,425.1669,0.13773834304666,"positive"
4.063,425.21439,0.480885986854164,"positive"
0.656,425.24921,0.400143753513694,"positive"
0.339,425.25274,0.173034389969485,"positive"
0.402,425.31038,0.525734720523408,"positive"
0.564,425.33639,0.285005289313292,"positive"
1.515,425.37326,0.419236774860255,"positive"
0.347,425.37836,0.760738034660963,"positive"
0.418,425.77385,0.464115052492337,"positive"
0.631,425.90948,0.501092002447248,"positive"
0.633,425.96063,0.369918855742917,"positive"
0.627,426.025,0.350752265616887,"positive"
0.343,426.09686,0.81251420692389,"positive"
0.383,426.13063,0.021161840672798,"positive"
0.419,426.19376,0.802285074758296,"positive"
0.342,426.21809,0.868164049858625,"positive"
2.631,426.26091,0.186447536921619,"positive"
0.499,426.26994,0.635647859478452,"positive"
2.384,426.29813,0.793996918638802,"positive"
0.37,426.3051,0.556137573735559,"positive"
0.882,426.30582,0.673473533754655,"positive"
0.399,426.34239,0.674705860124378,"positive"
0.861,426.35681,0.648043339478803,"positive"
1.32,426.35833,0.25918819087378,"positive"
0.528,426.39233,0.420840806079027,"positive"
0.342,426.39394,0.53820263723108,"positive"
1.776,426.82785,0.06711533500045,"positive"
0.382,426.97721,0.661355580397953,"positive"
0.385,426.9967,0.811024897298962,"positive"
3.397,427.09284,0.025205522654304,"positive"
0.354,427.16793,0.885526432140127,"positive"
0.345,427.20957,0.694407275373006,"positive"
4.052,427.23035,0.0704681994141937,"positive"
1.167,427.24396,0.804928005993142,"positive"
0.438,427.26477,0.335447083717592,"positive"
0.339,427.26808,0.180527313783551,"positive"
0.4,427.30131,0.428948126464717,"positive"
0.481,427.313,0.409884823124278,"positive"
0.869,427.3535,0.708133085554635,"positive"
0.349,427.35755,0.719631271499662,"positive"
0.636,427.3799,0.32087400914959,"positive"
1.506,427.38857,0.25050041783603,"positive"
1.249,427.38923,0.707422278943804,"positive"
0.799,427.42475,0.497473183097497,"positive"
0.439,427.59868,0.876583687314188,"positive"
4.086,427.65312,0.07687533015314,"positive"
0.439,427.93304,0.728050680352009,"positive"
0.383,427.97154,0.385959107120581,"positive"
4.221,428.06204,0.506362230531008,"positive"
0.429,428.13529,0.519663741402985,"positive"
0.417,428.22763,0.644146498852319,"positive"
0.823,428.24795,0.587412249182605,"positive"
0.678,428.24837,0.0274751911328619,"positive"
0.595,428.24889,0.0844715931215086,"positive"
0.38,428.26404,0.868535292201828,"positive"
0.443,428.28487,0.590875125540694,"positive"
2.713,428.28697,0.0909207422479859,"positive"
0.466,428.32146,0.499628871143082,"positive"
0.754,428.37269,0.0801484471846054,"positive"
0.85,428.37338,0.214112349389591,"positive"
0.394,428.95236,0.419640300050675,"positive"
0.392,428.97043,0.240404659639852,"positive"
0.713,429.00086,0.0162823722600802,"positive"
0.514,429.11121,0.280142487081486,"positive"
0.453,429.13832,0.502155905015571,"positive"
0.41,429.19068,0.406459999696026,"positive"
0.628,429.21756,0.567231049153914,"positive"
0.383,429.22713,0.941589076275345,"positive"
2.849,429.24386,0.315650396547221,"positive"
1.672,429.259,0.369664185685869,"positive"
0.5,429.28901,0.544742404664327,"positive"
2.222,429.29042,0.232310462390215,"positive"
1.577,429.29238,0.199905688424031,"positive"
1.257,429.29485,0.800358916476098,"positive"
4.069,429.3182,0.83693558332104,"positive"
0.471,429.31853,0.463733125715914,"positive"
0.628,429.32239,0.106929311703126,"positive"
0.556,429.37186,0.440803672095407,"positive"
0.341,429.37225,0.334051930682875,"positive"
0.476,429.37255,0.721776800139036,"positive"
1.6,429.37256,0.508948198022576,"positive"
0.342,429.43094,0.261169285842599,"positive"
0.628,429.56692,0.180609752697971,"positive"
0.628,429.78723,0.583009371217366,"positive"
0.628,429.8919,0.921778513447052,"positive"
4.11,430.00811,0.273909782491898,"positive"
3.4,430.1043,0.114547130127366,"positive"
3.702,430.16095,0.25243812976808,"positive"
3.407,430.16144,0.112699756183364,"positive"
3.531,430.16153,0.182970914542367,"positive"
4.065,430.16157,0.223445708855326,"positive"
0.383,430.18587,0.729972503078861,"positive"
0.362,430.22167,0.932321484414519,"positive"
0.384,430.2431,0.70865467642078,"positive"
2.775,430.26346,0.138049575844831,"positive"
3.126,430.2955,0.354896471395799,"positive"
0.466,430.30072,0.768551251830399,"positive"
2.009,430.31589,0.00515382662005532,"positive"
0.341,430.31627,0.153027849724251,"positive"
0.385,430.34889,0.837490569722991,"positive"
1.562,430.35285,0.609238497893415,"positive"
0.84,430.38925,0.428565761518918,"positive"
0.342,430.4377,0.344247312142875,"positive"
0.826,430.44789,0.421211507633544,"positive"
0.634,430.66242,0.736274815513748,"positive"
0.634,430.68639,0.393259361260773,"positive"
0.647,430.78384,0.647870502029597,"positive"
4.099,430.91421,0.0211933656072533,"positive"
2.071,430.96002,0.259364286378148,"positive"
2.148,430.96019,0.987709013751678,"positive"
1.977,430.96074,0.500255986776627,"positive"
0.528,431.12649,0.434846398821813,"positive"
0.451,431.2059,0.888754501863984,"positive"
0.346,431.22718,0.998188311485147,"positive"
0.705,431.26473,0.477405916387959,"positive"
1.974,431.29395,0.50017027811151,"positive"
2.178,431.29439,0.255768165881818,"positive"
2.071,431.29488,0.843869051038245,"positive"
0.298,431.35118,0.361127824268064,"positive"
2.148,431.62822,0.913759429484325,"positive"
2.072,431.62963,0.399348519027693,"positive"
1.98,431.63001,0.500686042203673,"positive"
1.009,431.72428,0.940742072228395,"positive"
4.13,431.98435,0.157432123309924,"positive"
0.438,432.00429,0.49999911794276,"positive"
1.621,432.08114,0.951091499710541,"positive"
2.998,432.17888,0.99816414800325,"positive"
0.392,432.23839,0.842799002272038,"positive"
0.576,432.262,0.330897383080959,"positive"
0.722,432.28009,0.500918408262292,"positive"
1.03,432.28013,0.530813569271832,"positive"
0.343,432.2949,0.267010175533494,"positive"
2.153,432.31011,0.500452130183601,"positive"
2.096,432.31048,0.499553340518843,"positive"
0.392,432.34356,0.861478937359055,"positive"
0.669,432.36798,0.492459818304746,"positive"
0.392,432.56352,0.868963628816257,"positive"
0.392,432.58894,0.854758058090523,"positive"
0.392,432.82293,0.847368274227573,"positive"
0.392,432.92494,0.459788527855234,"positive"
1.627,433.07862,0.683544966522673,"positive"
0.352,433.17774,0.87989057957781,"positive"
0.679,433.20393,0.00472829321261362,"positive"
0.606,433.22897,0.445305216165234,"positive"
0.472,433.33058,0.500672654161719,"positive"
0.392,433.70854,0.94682243490506,"positive"
0.393,433.96923,0.707452716646189,"positive"
4.128,434,0.163935239497776,"positive"
0.44,434.00177,0.52172227068122,"positive"
1.195,434.03347,0.199367290394485,"positive"
1.622,434.07814,0.880286309450067,"positive"
0.345,434.2386,0.640552323830156,"positive"
0.494,434.25346,0.453738435572277,"positive"
0.347,434.27413,0.295823269457732,"positive"
2.226,434.30531,0.110618173212552,"positive"
0.476,434.32163,0.510343629510998,"positive"
1.272,434.32606,0.363162956186952,"positive"
0.352,434.33411,0.728552676429757,"positive"
1.056,434.75884,0.243006968990228,"positive"
1.003,434.75902,0.181624336993859,"positive"
1.493,434.77942,0.349042925551334,"positive"
1.578,434.77969,0.350126949131058,"positive"
2.052,434.78003,0.373333527944112,"positive"
0.654,434.81639,0.234770887382454,"positive"
4.15,435.07071,0.307846413765532,"positive"
1.634,435.07605,0.554332364507573,"positive"
0.382,435.10871,0.493516680154408,"positive"
0.356,435.17508,0.27596519898996,"positive"
2.988,435.1796,0.15477716016393,"positive"
